2377	811,318,3233,527,2028
5641	2197,2562,985,687,3916
2697	1585,811,1421,3314,2127
393	2494,811,106,3415,1809
3401	260,1198,2562,811,37
4617	2562,1721,3916,985,2197
3657	3092,811,2905,583,2127
3721	3415,53,1002,1796,2964
5577	960,53,811,326,3306
5257	811,2962,3306,3092,3739
4425	811,2562,2999,3338,3092
3273	2964,1002,53,811,2494
841	811,2562,106,858,3233
4937	811,2999,3338,2931,53
4105	811,2905,318,3233,3338
1993	3338,2999,2905,2858,811
137	811,3233,318,527,3338
4809	811,2999,3338,3306,3092
5833	811,3233,53,2897,1493
1801	811,3233,3314,318,527
3849	811,2905,1198,260,318
1737	2562,811,2571,1198,318
649	811,2905,1198,3338,858
2569	106,811,3306,3092,1743
1481	811,2562,3092,2999,3306
1033	1136,296,811,718,2905
3913	2562,356,37,2834,318
2825	1423,2494,811,787,3338
2057	811,2999,3338,858,2905
3593	3851,1809,811,3885,2858
3785	811,668,670,3338,53
5065	811,527,2999,1851,3338
1417	811,3233,2999,3338,858
5385	2905,260,318,811,3338
9	318,2905,811,50,3338
1929	1493,3746,2775,2607,3293
2249	811,1780,2571,2905,318
4745	811,2913,2562,2609,3293
3145	811,854,751,2962,3089
5193	3092,811,2999,1423,3338
5705	318,3092,50,2858,2999
4873	811,2905,3338,260,583
3529	2562,811,3092,3338,2999
4681	811,3338,2999,2931,1423
3977	106,3338,1423,923,858
1289	811,3894,106,128,3306
1161	1743,1002,811,2830,116
1225	811,53,3306,2931,3338
329	3092,811,2999,1198,1148
585	1423,2999,3338,811,1148
5769	811,53,3338,858,2999
2185	811,3306,2999,3338,2512
3081	811,3338,2999,2905,318
1353	1420,2624,2700,2494,2810
73	811,2905,2562,260,1196
521	811,3306,53,1212,3338
2505	1780,2834,598,356,2562
3337	811,53,1421,3338,858
777	37,2834,1780,3236,598
5449	3092,2127,2342,811,37
2889	811,2562,3092,2999,3338
5321	811,53,3415,2512,3338
5897	811,2999,3338,3233,858
2761	811,3338,2999,2905,3306
457	811,858,2999,3338,318
4553	2562,3612,260,1198,1196
3466	811,858,318,3233,593
4874	811,3338,2999,858,2905
2826	811,106,3306,923,2937
1738	811,3338,2905,3306,1851
970	356,318,3916,2197,37
3274	811,3338,2999,2905,1148
1994	2858,318,1780,1412,50
1546	318,811,2905,50,527
586	2905,811,318,3338,858
650	811,2834,37,3236,2562
906	2562,1196,1198,260,2175
2378	37,2834,110,3147,3236
3018	811,3092,2999,3338,1198
138	811,3338,2905,2999,50
1802	811,858,2905,3338,2999
3914	110,811,1198,2905,318
458	2562,811,858,2905,1198
4938	1930,3853,3092,563,1421
4810	2905,3338,811,1851,37
202	2562,318,811,2905,1198
1418	3092,318,2562,1198,356
5066	811,2964,2905,3236,37
1866	811,3092,2562,1780,318
74	2905,811,649,3338,1117
5194	811,3338,2999,106,2618
1226	3853,1002,854,3910,2962
5002	811,318,2999,3233,3338
3594	1420,2834,2571,449,876
1162	811,3306,53,3338,2999
3082	811,318,2999,3338,858
1034	2562,811,2197,1035,3092
2506	811,106,3092,953,2607
2442	1519,1035,953,3469,1226
330	811,527,2175,3338,53
5834	811,3338,3245,2905,745
4170	811,527,53,3338,128
3978	811,858,3338,2999,3233
5322	811,2999,1851,3338,2562
2122	811,858,953,527,3469
5514	2562,2964,811,2175,3853
5962	2905,811,318,2175,3338
3530	37,2834,1420,110,3552
3850	811,3338,2905,53,2999
4298	811,2562,2962,3092,745
4042	811,3338,2905,1851,2999
842	2360,2494,1809,811,3089
2570	811,3092,2999,3233,318
5386	811,1780,598,318,2905
4554	966,3003,2760,3737,1421
4362	1002,2360,2931,3089,3569
2250	1412,2562,2813,3160,718
4490	811,858,3338,2905,2999
2186	37,110,2834,318,2028
1930	811,3338,2905,2858,2999
4746	811,37,527,1851,3713
5898	811,3092,2999,3338,3853
5642	2342,751,583,2964,1796
1098	1002,3077,3415,296,1230
2634	811,3306,3338,2999,2931
266	811,858,953,527,1198
2954	2562,3092,811,318,2762
3658	811,2905,3338,858,2999
4106	318,260,2571,2905,2562
5258	37,3236,2834,2905,3578
3338	811,2562,1198,260,2905
5450	811,2962,854,3306,3816
6026	1743,106,2323,811,1002
3210	811,53,3415,2931,3338
1354	2562,3092,811,49,3851
2762	811,527,3233,318,3338
2698	1423,1809,3415,2494,2931
1290	811,3233,527,318,2197
714	811,318,1780,2562,2905
10	2562,811,3092,2197,1851
2890	811,2999,3092,1198,1851
3146	811,3233,2905,858,318
3722	563,1002,1421,811,598
1610	110,2028,318,858,3147
2058	811,3233,858,318,527
5706	2562,2999,318,3092,811
1482	2905,296,1218,318,858
394	1780,2834,1036,2571,589
4426	811,2999,3338,858,2019
4234	2562,811,3092,953,919
2314	3645,97,1117,3860,1161
5130	811,3306,3415,3134,2931
3786	811,1423,2999,2931,3338
3402	106,2962,3306,2323,1743
5578	811,2905,318,858,50
5770	811,53,3338,2999,2931
4618	3338,296,2999,2858,2905
1674	811,527,3233,318,214
4682	811,53,3306,2931,3338
522	260,1198,318,37,2905
778	2905,811,318,858,3338
4235	811,3233,318,2905,37
5899	214,2197,527,318,2762
267	811,3338,2905,3092,2999
3275	751,811,2935,1067,1545
5067	811,53,1178,858,3306
907	811,3338,2905,858,2999
5003	811,318,593,2905,1198
1547	811,3092,1725,2197,128
3851	811,3338,2931,2999,750
5643	811,1851,3338,2999,527
1355	811,3092,2999,3338,214
11	2813,1089,50,2329,2858
3019	811,858,3338,2905,1221
4171	2562,811,2197,3338,3851
459	3885,3853,3092,3916,2197
5771	2964,3092,2962,2342,811
3339	2858,3338,2999,50,296
1995	3092,3853,2562,1035,2197
1483	2964,3245,97,53,1046
4107	811,2905,2999,771,3338
1739	811,3233,2760,53,527
4811	106,2843,864,1941,3030
203	1780,37,318,110,3578
5323	106,3002,3303,670,1178
5707	2562,318,1851,811,2999
4939	811,2999,3338,214,318
4683	2774,3658,1585,2938,1565
1419	2760,3853,3910,214,116
2443	3092,687,3853,2063,985
2699	3092,811,2562,2999,3739
4363	811,2562,1198,260,953
139	811,2905,3338,2999,318
331	811,3306,2999,3338,2931
715	811,858,2905,1221,2999
971	811,2562,260,1198,2999
395	1420,2964,3892,449,2810
3467	1420,583,260,1196,2342
3211	811,3338,2999,2931,53
3723	811,2512,3077,2999,858
1675	811,2562,3338,1851,2999
6027	1421,811,3853,3314,3233
1931	960,759,3949,811,2858
2315	3293,3894,811,341,1898
2059	811,858,593,1997,1198
3979	1585,2825,2332,958,2562
1611	811,858,2905,2175,1221
5963	811,2494,2512,3338,2999
2379	811,2905,3338,2999,50
3659	2905,1218,296,3338,811
5515	2562,2275,2810,2964,583
4043	811,3338,2999,527,1851
2955	811,106,960,1203,1207
4491	2834,2562,2127,49,1585
1099	811,3338,2931,106,2999
2507	811,106,2512,2999,3089
2123	3293,2063,2086,2562,985
1867	3880,53,681,341,960
3915	1421,2332,1671,3233,3003
5387	811,3092,3338,3306,2999
1227	811,53,3415,1117,326
75	3092,1585,2342,2834,2127
1291	811,2999,2512,3092,1725
843	811,3421,318,858,2905
3147	811,2905,3338,2999,318
1163	3092,2562,811,439,1780
523	811,2999,2905,3338,858
2635	1421,3327,2494,3885,2569
3403	811,318,2905,3338,2999
651	811,858,3338,2999,1221
2891	318,2905,811,2999,50
3595	811,1198,3092,858,3421
4747	811,2562,3092,1198,318
5835	811,2562,318,2999,745
587	296,1517,2791,1002,858
779	318,811,1198,110,2562
2571	2562,2905,811,3092,1198
5195	811,858,3306,1178,2999
2251	811,3338,2999,858,3306
2827	1420,2342,583,811,718
4427	37,1851,3357,3092,2905
5579	811,3314,3233,1585,2905
4619	811,53,3338,2999,2931
5259	2931,106,2999,3338,811
1803	318,110,811,2905,2028
4875	2999,3092,718,214,3338
5131	318,527,811,214,3338
2763	718,1567,687,2683,3437
2187	811,2905,2571,1412,3338
3083	811,527,3338,318,2999
1035	1743,1930,718,960,116
3787	811,3851,1851,3338,3885
4555	2562,3092,2197,1035,687
3531	811,2999,2931,3338,128
4299	2562,2197,3916,3233,811
5451	811,3092,3338,3306,2999
1100	567,1423,2813,1809,97
3340	811,2562,3314,3233,318
4044	811,3233,2175,527,3338
4684	2512,811,2931,3306,3415
1868	3306,670,811,912,913
2828	583,1420,2905,1218,670
1804	2562,3147,1519,110,318
4108	811,858,2999,3338,527
1036	811,858,3306,2999,923
1996	811,3338,2999,527,1851
3980	593,858,318,2028,296
4940	811,3306,2512,1212,3134
2636	2905,811,527,318,3338
3468	811,3306,1002,1178,1212
1740	811,3338,2931,3415,53
5708	811,3338,2905,858,670
396	811,670,2905,3338,3030
140	718,3092,583,3306,2962
2956	811,37,260,110,318
204	2562,318,260,1198,37
3404	2562,37,2834,3916,3147
4300	2562,811,3338,745,1071
3532	2562,811,2197,953,527
5644	3092,3851,811,2562,2999
2316	811,858,2609,3233,1207
12	2562,1721,2197,985,1035
3788	3092,2562,745,1423,1669
2892	2562,3612,2185,3780,3028
4620	811,3851,2999,3092,3338
268	2197,985,3916,37,2086
5324	811,318,3338,3233,2999
588	811,2931,2999,53,3338
6028	1420,37,2905,2571,318
332	811,3092,3233,2999,128
5964	811,1423,2999,2931,2360
1612	583,1420,2905,670,50
1356	1002,2765,2964,1206,1534
460	2342,751,583,3092,771
4748	811,2562,3092,2999,953
3916	811,3338,2999,2905,2931
908	53,811,2905,3338,2858
2700	858,296,1221,1213,2858
4876	811,2999,3338,3092,745
5452	811,53,1002,1725,3415
972	670,649,668,2905,3030
3212	1046,3136,136,3851,3903
1548	811,3338,2999,2858,3306
2188	811,2999,745,3338,2931
2572	811,3338,2999,2931,3306
5068	811,3233,2999,3338,53
4364	2562,811,37,3892,260
4812	2905,2810,2959,296,593
1228	811,3338,2905,2999,858
780	811,3092,2562,2905,1198
5004	811,1035,2760,3233,966
524	811,2999,3338,858,2905
1676	2562,811,318,1198,260
3148	811,3338,2562,2999,2905
5196	1493,3306,1900,3092,3951
3660	811,2999,2562,116,858
3020	811,2999,3338,858,3306
2124	811,2494,858,3233,2999
3596	811,53,3306,2999,3338
2060	811,1198,318,858,2562
716	811,3338,2905,2999,318
2508	3092,2127,3853,49,3885
3084	1780,2562,2834,811,2127
2764	811,3338,2999,2905,3306
652	3880,1851,1780,318,811
5580	811,1421,858,3233,2905
5388	3092,2562,811,3114,1851
3724	2562,811,1198,3092,260
4428	2810,2494,2834,3587,449
76	811,3338,2999,2905,858
1484	811,2999,2931,3338,858
1932	2360,567,106,669,3310
2380	811,2905,3338,318,527
4236	2562,811,2999,1743,1198
1292	1851,3338,2905,811,3306
3852	811,2999,3338,2931,3306
4172	811,2999,3338,2905,858
5516	3092,811,2197,953,527
5772	811,858,1221,3737,1204
4556	2562,2197,37,527,811
5260	3306,106,3022,3092,811
5836	811,214,3077,2999,3338
844	811,3306,2562,3092,3338
1420	811,2999,3338,858,2905
3276	3905,37,3092,2436,2618
4492	811,2562,3338,2609,2905
2444	718,2310,3092,960,2776
2252	2834,3843,1780,1101,1721
5900	1809,3415,326,97,3010
1164	811,2999,3338,3306,527
5132	811,3306,2931,3338,2999
5197	3092,718,751,583,811
4685	53,681,3415,1002,2964
2189	2562,318,811,1198,356
1933	3456,2962,824,3533,2964
5709	811,2905,3338,858,2999
2573	811,1198,2905,3338,858
2445	3892,811,2562,2571,1780
1421	1809,1423,811,2999,3338
3917	811,3338,2905,2999,3092
5325	3293,2897,137,3860,128
3085	811,318,260,1198,3338
2957	811,318,2905,858,110
1741	811,2999,3338,3306,759
2381	2494,1421,1519,3233,2360
4621	811,527,318,2999,3338
909	811,1002,858,2999,296
5133	1420,583,2924,670,2905
5581	1198,811,2905,318,260
4813	3092,811,3233,318,2197
4749	811,3306,3092,53,3338
5453	1198,811,318,260,2562
269	106,3847,811,1423,2935
1549	1423,3905,3092,811,854
4237	811,2905,318,1198,110
3021	3092,3913,1809,3855,3456
2893	811,3338,2999,106,2905
781	1420,296,2905,2858,50
3661	811,2494,1198,771,858
4941	2562,1721,214,966,3851
4173	2562,958,49,439,3625
77	3306,811,3338,923,922
333	3092,3306,3338,668,2905
1485	811,3233,2197,527,128
3277	811,3338,2905,2858,2999
845	318,2324,2905,527,214
3725	1780,598,2834,318,110
3789	811,2905,3338,2999,50
5837	811,2905,37,3233,1780
3597	2562,811,2962,3092,116
1613	811,2999,3338,858,318
5965	2562,3092,718,2175,864
3149	811,3314,3233,1421,3147
1165	811,2999,3338,3092,2905
3981	811,3306,3092,953,3739
4045	214,3746,527,811,3338
1677	2197,957,3318,687,1035
525	670,811,2905,106,912
4109	1421,3077,1214,1200,1997
2061	811,3338,3306,3030,2905
4877	811,1900,1117,2839,3030
2637	811,858,1221,3338,260
13	2562,811,1198,3338,2905
3213	2197,3092,1035,985,3851
1357	1002,116,53,1178,3306
3341	2494,811,296,858,670
5901	137,687,2911,2084,84
6029	811,53,1725,1493,128
5645	2562,1780,2905,2571,811
3533	318,214,2858,3233,527
653	811,3233,1421,2609,1117
1869	2175,3853,3233,811,2324
2765	811,1198,2905,260,858
973	811,128,527,2999,2197
1101	811,3338,2905,2999,858
4557	3415,854,3136,1809,53
205	811,2351,3089,2512,2360
2829	1232,1002,3089,2360,106
5261	858,811,1221,1204,912
1997	811,3338,2905,2999,1423
1293	811,2999,3338,318,2905
1229	137,2999,1310,3677,3905
4365	214,811,128,2197,527
4301	1198,2905,811,858,593
397	811,527,2999,3338,128
5773	811,3233,1780,598,1421
2509	2776,960,1169,811,1585
717	811,1198,1036,3092,318
5069	811,3338,2999,2931,53
5389	811,1198,2905,260,3338
589	2964,1420,2905,3338,2858
2253	2562,1198,260,811,1196
2701	1851,318,2905,1198,3114
1805	811,2562,3338,2999,745
2125	811,2999,3338,3306,2931
5005	811,3338,2999,318,3092
2317	811,3092,3338,2999,2905
141	2175,1519,3365,953,3469
3469	811,3092,3306,2999,3338
5517	811,106,3306,3338,2999
3405	811,3306,3338,3092,2905
461	811,527,3233,318,3338
4429	811,668,53,3306,2931
3853	811,3338,2999,2905,318
4493	106,3847,3612,3486,2691
1037	811,3092,3233,598,3338
2382	811,2512,858,1725,1207
526	811,3338,2905,858,2999
5134	811,665,2839,3746,3539
1166	116,759,3949,3910,341
4558	811,960,2342,745,3880
910	811,1117,1519,2609,1207
14	37,583,260,2324,2905
4238	811,858,2905,3338,296
3790	811,1423,2999,2931,3092
5198	811,2494,3092,3679,2360
1358	811,3338,2905,858,53
270	811,3338,2999,2905,3233
1742	2999,811,858,3338,318
2062	811,3233,2905,50,2175
2510	3092,811,2562,718,3114
2958	2962,3160,3245,567,583
4302	811,3233,3338,527,318
3342	2562,811,1585,3314,37
3662	2660,3659,1138,2665,3349
3726	811,2562,3092,1851,2905
5518	811,2562,598,2609,3233
462	2571,811,260,2905,1198
3534	811,3338,3306,2999,858
718	318,811,2562,260,1198
334	811,3233,2760,527,2197
3086	2197,3092,811,3851,128
5390	811,858,2905,3338,2999
4494	811,2776,1207,919,3306
4878	811,864,2562,583,2609
2254	811,2905,1198,858,110
1806	2562,3092,811,2127,318
974	3092,3338,50,2999,745
142	2562,1743,718,1412,759
3854	318,3233,811,527,214
1294	3092,811,2962,3012,3306
1614	811,3338,2999,3092,3306
1422	811,2999,3338,3092,2905
1550	2931,811,2999,1361,1002
5710	2905,318,50,3338,745
3598	1585,811,3092,1421,3233
3022	811,2905,858,3338,1221
5838	811,3338,2999,3306,2931
846	811,3092,2999,2494,858
1102	1421,874,1796,1585,2865
4942	811,3338,2999,318,2905
590	811,2999,1900,3092,3456
5262	3233,811,598,2332,37
4430	2360,3089,1002,3569,2931
5006	2562,811,3092,3739,953
398	811,2931,3338,2999,3245
1934	2858,1089,2329,2905,318
1486	811,3233,2905,3338,858
2894	37,583,2834,1420,2342
5070	811,2999,3338,2905,2931
6030	811,1412,2342,3338,2999
4750	811,318,2905,3233,50
4046	811,3338,858,2999,2905
4622	318,2562,811,1198,260
1870	37,3092,811,527,1851
5774	1851,2905,3338,1198,527
2574	811,3338,2999,3092,2931
1038	811,2760,3233,53,527
5454	811,3306,2931,2999,2512
2638	811,2905,318,858,3338
4366	583,2342,2562,1420,3092
654	811,3338,2905,527,2999
2446	811,858,296,2905,318
2126	1420,108,924,3077,811
4110	3306,3739,1493,3816,854
78	2962,3092,811,3306,2999
3918	53,681,811,2964,97
5582	811,3306,1207,106,912
4686	811,3338,2905,2999,858
2190	3092,718,2999,811,3338
1998	811,2562,2999,3092,3338
5646	2905,811,1198,106,2562
1678	2562,811,318,527,2905
782	811,2931,3338,2999,3306
5326	1796,1421,2063,2388,3333
5966	811,2999,858,3338,3089
3150	1421,3233,811,2332,1585
3406	2562,3233,3147,318,3916
3470	811,3338,2999,527,214
4814	2905,811,3338,2562,50
2318	1567,1420,3092,2997,2493
2702	811,858,924,1221,3737
2766	2562,811,260,1198,318
3278	2175,2494,1218,2964,2937
4174	2512,811,1725,3306,3134
3982	811,2197,3233,3092,37
3214	811,2999,2931,3338,1421
206	2905,2562,2571,1198,318
2830	811,3338,2999,2931,3415
5902	2512,811,3089,923,3306
1230	811,2562,318,3092,2999
6031	2562,2834,386,718,2628
4815	811,3092,2562,2999,3338
5967	1421,811,2494,960,3853
2383	3092,811,2999,2562,745
5007	811,3338,2905,2999,53
5263	811,2494,858,2905,2999
3983	811,2999,3338,318,50
4431	3233,199,811,3136,2493
399	811,3853,3092,2999,1780
4111	811,3338,2905,2999,260
527	966,2512,1725,920,602
3919	2562,3092,2127,3916,811
3791	811,2905,3338,2999,858
4175	811,2999,106,858,3469
3215	3293,2562,3092,2197,985
1871	811,3338,2999,2931,2905
3023	3092,2197,811,1493,2127
1807	2905,110,318,2028,593
1999	2562,811,1198,858,318
4367	811,1421,1387,3233,3314
1231	318,811,2999,50,3338
2703	106,670,567,1002,3303
3407	2562,37,318,356,110
3279	2197,811,37,318,527
5839	811,1780,318,37,598
2063	2562,811,1780,2905,318
719	2905,811,858,296,3338
4623	811,37,3236,2905,1420
4239	811,3338,2905,858,2999
5455	2562,37,1780,2834,2571
5199	2562,811,3849,3147,2187
3727	811,2905,3338,858,2999
5135	318,811,3092,1198,1519
5327	811,858,3338,2905,2999
2895	811,2999,858,3338,3092
5583	811,3338,2999,527,2905
271	2562,811,745,3338,2999
1743	106,811,3306,670,3629
1487	2562,527,318,214,260
1039	811,106,3089,2999,858
2447	811,2834,598,318,3421
2511	2905,1420,296,2858,858
5711	2332,3233,37,3147,3753
783	811,3338,2999,2931,1423
4879	811,3306,2999,3338,759
5647	811,2562,260,858,2905
1551	811,2999,2931,106,1206
2959	2905,811,1218,2494,3092
5903	318,260,1198,2905,1196
2639	318,593,356,811,527
1935	1421,2127,1585,3092,2494
79	2493,3092,3415,1415,3855
1167	811,2562,2197,527,3092
2575	811,1421,2905,1780,3233
591	811,3306,53,670,3030
3087	811,318,3233,2562,2329
1615	106,1809,3569,1423,2813
655	811,2931,106,1546,3306
4751	1796,2964,3351,824,3415
463	858,2905,3338,3030,923
1295	3092,3853,1493,2310,811
4047	37,1780,2834,598,2571
911	811,3233,318,3092,527
3855	811,318,2905,527,2762
3151	958,2562,439,1780,3092
4495	2959,1412,2571,2905,811
4303	811,2905,858,3338,318
5071	811,2562,3092,37,318
1679	811,2905,2571,260,1198
975	811,53,3338,2999,2905
1359	3092,811,953,527,2562
1423	2858,3338,811,2999,2905
15	37,318,1780,811,356
3535	811,527,318,1203,953
4687	811,318,527,2905,858
3599	2562,811,37,1198,3236
2127	1780,3233,598,811,318
2255	2197,2562,953,811,527
1103	811,2512,2999,3338,858
2319	811,3092,2999,2562,3338
2767	318,2905,50,2571,2562
847	3851,2512,3905,1423,2562
3663	3916,37,2562,2834,3753
207	2562,811,53,3539,2843
2831	2197,2562,3092,1035,811
5391	2964,811,3679,3338,53
3343	718,583,3092,2905,811
5775	811,3338,2999,2905,53
5519	811,3338,2562,1851,3092
143	1420,2905,3338,296,2858
335	106,858,3737,670,1519
2191	3092,3905,1423,2624,2342
3471	811,2905,3338,318,50
4943	3860,3136,854,3862,97
4559	106,811,1423,1743,2931
3984	37,811,2905,2571,1198
4240	811,2562,318,1198,527
2896	2562,2834,1780,37,811
4560	2905,811,1198,858,296
80	811,3233,3447,598,3338
2384	811,3233,3077,1421,2999
3728	1780,598,1585,129,49
464	3456,3310,668,670,3306
1680	811,53,759,3679,2494
3408	1420,2905,670,811,858
5584	2962,1169,3776,771,811
1040	811,2999,3338,858,2905
912	106,3310,1809,326,1423
272	318,2905,2571,1198,260
2256	811,3092,1198,2999,318
1936	3415,1002,53,2494,811
5712	811,2905,2494,1198,1412
4432	811,3092,2197,953,128
3216	811,3338,2931,670,3306
1552	3306,811,1851,2999,1788
3536	2562,318,1780,2197,49
3792	37,318,110,2905,811
400	2562,3092,318,3625,3114
976	811,3092,2127,1421,2512
2000	811,2999,1851,527,3233
1168	811,3092,2999,3338,50
2960	3338,811,2858,2905,2931
5136	811,318,3233,2905,50
4176	811,2999,3338,858,2512
5200	811,3092,3306,3338,1851
1872	811,3306,106,3338,2999
5008	811,2999,3338,3306,2931
2512	106,811,3030,3306,858
4944	811,3338,2905,3306,2999
5968	811,2512,1725,3306,2660
4624	811,3092,2999,3338,3306
3024	2562,811,37,3236,3314
3152	3092,718,2342,2962,2127
528	2562,2197,3916,985,811
3280	296,2858,2905,1420,1089
1744	811,318,858,1198,260
1808	1421,1585,811,2332,874
2128	811,3338,2999,2905,50
3472	1859,858,1198,1213,296
5392	2562,3851,2197,811,985
2704	811,3338,527,2999,2905
5520	811,2562,3092,2999,3338
2192	2562,811,1851,3338,2999
1360	583,670,2905,3338,1420
3344	811,2999,3338,3306,2931
5456	3092,2999,3338,2905,811
1104	811,2905,3338,2858,858
5264	811,3092,2999,3338,1198
784	1002,1089,1420,296,718
2320	811,3092,527,2999,953
848	2562,3905,106,581,3851
6032	3306,3905,1423,2931,811
4880	854,3415,2512,1725,3306
5840	811,2562,3092,2197,1035
16	3092,2197,214,811,957
4304	214,318,527,2999,3338
720	37,318,2905,2028,110
5648	2562,37,3612,260,1198
1296	811,3233,318,527,2999
3920	811,1421,858,2905,771
4496	1421,811,53,2494,3233
336	811,2562,1585,598,2342
1488	2931,2999,3905,3338,811
4816	811,3092,2197,3233,2127
2640	3092,811,3338,2999,3306
3664	2562,811,2905,3245,745
5328	3800,3077,563,108,3851
5904	811,3338,2905,1851,2999
5776	811,2905,3338,318,2999
2448	37,527,318,811,2197
1616	2905,37,2324,2329,583
144	37,811,3339,2745,59
4368	811,2905,3338,318,858
1232	811,3338,2931,2999,2905
592	811,2905,318,110,1780
2576	3092,1148,745,1423,106
3088	811,2999,2512,3306,106
5072	3092,2562,2197,2127,811
208	811,3338,2999,2931,858
2832	106,670,811,3306,3022
3600	811,3233,953,527,318
4048	2562,2197,1026,811,1035
2064	811,3306,912,1207,1212
2768	2905,811,260,1198,110
4752	811,2324,3787,2760,3233
4112	811,3233,2999,3338,858
3856	583,811,670,745,2999
1424	3092,718,1423,3910,1567
656	811,2562,3306,953,214
4688	811,2999,3338,3092,3077
2577	2964,811,2905,3092,2175
2961	811,2905,3338,2019,3092
593	811,2999,1851,3338,527
5905	2342,751,2962,811,583
529	811,106,2999,858,3338
2705	811,858,318,1198,2999
2833	811,2931,974,106,1743
5841	3092,811,3306,2999,3022
913	2562,3092,3114,1180,1851
2129	811,2999,3338,2905,858
5521	2175,3092,811,3853,2562
4433	811,858,2905,3338,2999
5009	2562,3612,811,2609,1564
5457	811,3338,2905,2999,1423
17	811,2999,3338,3092,745
3409	811,1421,2494,3338,2905
5969	2562,2197,1035,953,3612
1169	1534,1423,1261,3850,718
2065	2562,2905,318,811,260
977	1421,811,858,3737,53
145	3679,1809,2858,2964,2494
657	811,2999,3338,2905,2931
721	811,3314,3092,3233,2562
6033	2562,811,527,318,214
5137	2964,811,2342,2562,49
1809	106,2360,50,3089,966
2257	1780,2197,2834,3916,356
3985	811,2999,1207,858,953
5713	3293,854,2056,3894,2760
2449	811,2905,527,1204,1851
2385	811,3306,3338,2999,2905
5585	811,3415,2931,53,858
3729	811,318,2905,3233,50
1361	2562,811,2999,953,214
4625	858,2494,1221,296,1213
1617	2562,1198,260,1196,2571
2769	811,3306,106,3022,3092
1425	811,3092,2999,3338,3306
1681	2562,811,260,318,1198
3025	811,3092,3306,3739,2562
1745	811,3233,1585,53,2127
5649	811,2905,3092,3338,2999
1233	811,2512,3338,858,3306
3793	2810,2959,2964,2813,449
785	2964,1420,3892,2810,2582
1553	3092,1930,687,1519,718
4369	2931,2503,2512,3677,811
4881	811,1421,2512,2999,3338
81	670,1859,3306,923,858
3153	1780,3885,3851,598,3233
465	1002,3150,1206,53,2494
3857	771,1198,2494,1261,2791
4561	811,527,37,2197,318
1297	811,3338,53,2999,2905
1937	811,2999,3338,2562,1148
2641	811,858,318,2999,3233
2001	811,1421,874,53,3447
1873	811,3092,1780,37,598
3537	2834,37,3552,2706,1420
4049	811,2562,1198,3306,3338
3089	2562,811,3092,2342,260
3473	3293,1493,811,128,3894
3217	811,3233,2999,3338,527
2897	2905,318,50,3338,858
4497	811,3338,2999,2905,2019
5265	811,53,2999,3338,2931
273	1780,2562,49,598,811
5073	811,3338,2019,2999,670
1041	811,3415,53,2931,326
4945	811,318,2562,260,2999
3665	2562,811,2342,3092,745
849	318,811,50,2905,527
4177	811,2999,3338,2905,318
4113	37,2834,1780,3236,3233
4753	811,3233,53,59,527
337	318,811,2329,1780,2562
3345	2834,37,3092,3916,2127
4305	811,1421,3233,3314,598
5201	811,3338,2905,2931,2999
401	811,318,2905,3338,2999
5393	811,214,527,3338,2999
2513	106,2562,3092,811,1148
3281	811,2905,318,3338,2571
3601	811,3233,2562,318,527
1105	811,858,2999,3338,593
1489	106,1743,811,2323,3629
4689	2964,3338,811,3245,2905
4817	811,3338,2999,2905,3233
5329	811,2999,3338,2931,858
4241	811,2562,3092,1851,3338
5777	811,2931,2503,3306,2512
2321	2905,318,2571,110,811
3921	318,260,50,858,1198
209	1585,1421,3892,559,3236
2193	1420,2964,2905,2959,449
2322	811,3092,2197,2127,2562
5586	2897,811,1117,3233,128
1426	811,2999,3338,858,318
2002	811,3306,3338,2999,2019
2578	811,2905,3338,2999,3092
5394	811,3338,2999,2905,50
2258	2562,811,3092,2999,3338
1042	2562,3612,3585,1026,2825
466	811,3092,2999,3338,3306
530	811,2494,771,858,1421
1682	811,53,858,1002,1221
146	811,3092,2999,3338,858
4498	811,2562,2999,3338,3092
2386	3092,718,1198,3114,318
5202	670,1420,3150,3569,2705
2962	811,2999,3338,759,53
4690	1421,2332,1585,1780,2358
402	811,2905,3338,50,2999
18	2562,106,811,745,1148
5010	3306,3415,3134,811,53
2450	3737,811,53,858,3350
4434	1421,811,2494,296,858
1106	811,318,2999,1412,2562
2770	2562,318,2571,260,1198
3794	260,2905,1198,858,1196
1618	811,106,2999,2931,2830
1298	811,2562,3092,2999,3338
2066	37,1780,2834,2562,110
3218	811,3338,858,3306,2999
6034	53,811,1002,3415,2964
3538	811,3338,2905,2999,745
1874	3338,1420,811,2905,2858
5330	3415,2351,3077,811,3089
850	1002,2494,3415,1421,2512
3602	811,2999,3233,318,50
2194	110,811,1198,2562,260
3282	811,2512,3306,1725,2999
594	811,2197,3092,527,3233
5074	2999,2858,214,3338,318
4754	2562,318,811,858,50
5970	2562,811,3612,2185,2609
914	811,527,3233,318,2999
658	811,2562,3338,527,2324
3922	583,811,2905,50,2360
4882	811,2999,3338,858,2512
5906	858,1198,2175,2562,318
5266	53,811,2858,858,593
2706	3092,811,3306,2999,745
722	811,2562,3338,527,2999
1234	106,858,1743,811,923
4818	811,2931,3245,3338,3306
338	811,3092,318,527,2999
3090	260,583,1196,2905,1198
3858	811,3092,2197,1035,128
1362	3092,811,2999,3338,1851
3154	811,3233,3092,2999,3851
